article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
808599001,808599,Jogger Ribb,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,7956,Kids Boy Denim,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1016,Trousers Denim,"Joggers in stretch, supersoft denim with an elasticated, ribbed drawstring waist, fake fly, front and back pockets and tapered legs with ribbed hems."
632982059,632982,Jennifer tee,254,Top,Garment Upper body,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Short-sleeved, round-necked T-shirt in jersey made from a cotton blend."
600868001,600868,Sullivan crewneck,252,Sweater,Garment Upper body,1010017,Stripe,73,Dark Blue,7,Medium,2,Blue,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Long-sleeved top in cotton piqué with ribbing around the neckline, cuffs and hem."
623571001,623571,Benny scarf,80,Scarf,Accessories,1010016,Solid,6,Light Grey,1,Dusty Light,12,Grey,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,"Garter-stitched cotton tube scarf with ribbed edges. Width 24 cm, circumference 44 cm."
764751002,764751,Kelly beanie,496,Beanie,Accessories,1010002,Application/3D,6,Light Grey,1,Dusty Light,12,Grey,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,"Fleece-lined hat in a soft knit containing glittery threads with an appliqué at the front, pompom on top, a scallop-edged hem and ties under the chin."
802046001,802046,AURORA beanie SPEED,75,Hat/beanie,Accessories,1010015,Sequin,7,Grey,1,Dusty Light,12,Grey,4312,Kids Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Double-layered hat in a soft, fine knit with a reversible sequin motif on the front."
763836003,763836,Attila Velcro Boot SB,87,Boots,Shoes,1010016,Solid,23,Dark Yellow,4,Dark,11,Beige,4211,Kids Boy Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Ankle boots in imitation leather with adjustable hook and loop tabs at the front and a loop at the back. Soft pile linings and insoles, and fluted soles."
796046001,796046,Grace Jones jumpsuit,267,Jumpsuit/Playsuit,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Jumpsuit in a crêpe weave with a wrapover front and an opening with a covered button at the back of the neck. Long puff sleeves, an elasticated seam and detachable tie belt at the waist, side pockets and tapered legs."
661658001,661658,Aconda,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5283,Jacket Street,F,Menswear,3,Menswear,31,Mens Outerwear,1007,Outdoor,"Jacket in woven fabric with a mesh-lined hood with an elasticated drawstring, a stand-up collar and zip down the front. One chest pocket, zipped side pockets, a loose yoke at the back with a mesh section underneath and elastication at the cuffs and hems. Unlined."
767799004,767799,JUST PINK DRESS(1),265,Dress,Garment Full body,1010016,Solid,93,Dark Green,2,Medium Dusty,19,Green,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Sleeveless, calf-length dress in soft jersey made from a cotton blend. High slit in one side."
581583007,581583,Diana jumpsuit,267,Jumpsuit/Playsuit,Garment Full body,1010001,All over pattern,42,Red,5,Bright,18,Red,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"V-neck playsuit in an airy weave with a wrapover front, 3/4-length sleeves with a double flounce at the cuffs, elasticated seam at the waist, side pockets and short legs. Button at the back of the neck and an opening all the way down the back. Unlined."
819317002,819317,Piper sandal SG,91,Sandals,Shoes,1010002,Application/3D,51,Light Pink,1,Dusty Light,4,Pink,4311,Kids Girl Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,Sandals in imitation leather with a lightly padded top edge and an ankle strap with a hook and loop fastening. Wide strap over the foot with shimmering appliqués and an adjustable hook and loop fastening. Imitation leather linings and insoles and patterned soles.
575447008,575447,Chris 7pk Basic,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch organic cotton jersey with flatlock seams for added comfort, an elasticated waist, lined front and slightly longer legs."
652132001,652132,Ocean culotte,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1612,Jersey/Knitwear Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1003,Knitwear,"Ankle-length trousers in soft, fine-knit cashmere with a high, elasticated waist and straight, wide legs."
523625010,523625,4PCS LS PJ,297,Pyjama set,Nightwear,1010008,Front print,51,Light Pink,1,Dusty Light,4,Pink,6563,Baby Nightwear,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1017,"Under-, Nightwear","Pyjamas in soft, organic cotton jersey. Top with a press-stud on one shoulder (except in sizes 1½-4Y). Bottoms with an elasticated waist and ribbed hems."
575141004,575141,Hathaway,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Long-sleeved jersey top.
633283001,633283,Gilford Cardigan,308,Hoodie,Garment Upper body,1010017,Stripe,8,Dark Grey,4,Dark,12,Grey,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,"Cardigan in printed marled jersey with a hood, zip down the front, side pockets and long sleeves."
679756001,679756,Ally slipper SG,93,Slippers,Shoes,1010001,All over pattern,51,Light Pink,3,Light,4,Pink,4311,Kids Girl Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,Soft slippers in printed velour. Pile linings and insoles and soft soles with anti-slip protectors.
900263001,900263,LOGG Bixa terry dress,265,Dress,Garment Full body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Short, wide dress in soft sweatshirt fabric made from a cotton blend with ribbing around the neckline and long, slightly wider sleeves with ribbed cuffs. Gathered seam at the hips for added volume at the hem. Soft brushed inside."
837625003,837625,4PCS LS set solid,297,Pyjama set,Nightwear,1010016,Solid,72,Blue,1,Dusty Light,2,Blue,6563,Baby Nightwear,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1017,"Under-, Nightwear","Pyjamas in soft, organic cotton jersey. Long-sleeved tops with a press-stud on one shoulder (except in sizes 1½-4Y) and ribbed cuffs. Bottoms with covered elastication at the waist and ribbed hems."
744452011,744452,Simon Low Sneaker SB,94,Sneakers,Shoes,1010005,Colour blocking,73,Dark Blue,4,Dark,2,Blue,4211,Kids Boy Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Imitation leather trainers with a lightly padded top edge, elasticated lacing and a hook and loop tab at the front. Contrasting colour heel caps and mesh linings and insoles."
709141001,709141,Aphrodite Dress,265,Dress,Garment Full body,1010004,Check,73,Dark Blue,4,Dark,2,Blue,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,"Dress in a patterned viscose weave with frills around the neckline and an opening with a button at the back of the neck. Short, flounced sleeves and an elasticated seam and bow at the waist."
685606007,685606,BOB PRINT,59,Swimwear bottom,Swimwear,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,9984,Swimwear,F,Menswear,3,Menswear,26,Men Underwear,1018,Swimwear,"Knee-length swim shorts in woven fabric with an elasticated, drawstring waist, side pockets and a welt back pocket with a hook and loop fastening. Mesh inner shorts."
914991001,914991,DIV+ Ash hoodie,252,Sweater,Garment Upper body,1010014,Placement print,8,Dark Grey,4,Dark,5,Black,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Kangol x H&M. Oversized hoodie in sweatshirt fabric made from a cotton blend with a print motif on the front. Lined hood, low dropped shoulders, long sleeves, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
717773006,717773,Beata aliceband,74,Hair/alice band,Accessories,1010016,Solid,33,Dark Orange,5,Bright,3,Orange,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Wide, fabric-covered Alice band with a knot detail on the top."
723872001,723872,Twist sandalette,92,Heeled sandals,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Imitation suede sandals with a braided foot strap and an adjustable ankle strap with a metal buckle. Imitation leather insoles. Heel 5.5 cm.
838184006,838184,Josh Webbing belt 3cm,67,Belt,Accessories,1010016,Solid,90,Other Green,5,Bright,19,Green,7389,Belts,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Fabric belt with an adjustable metal buckle. Width 3 cm.
656943001,656943,TD Candy stripe,259,Shirt,Garment Upper body,1010017,Stripe,10,White,3,Light,9,White,5731,Shirt,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1011,Shirts,"Striped shirt in a cotton weave with a turn-down collar, French front and yoke at the back. Short sleeves and a rounded hem. Slim fit with narrow shoulders and a tapered waist for a fitted silhouette."
748033001,748033,B Wow Beach Dress,300,Sarong,Swimwear,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Long beach dress in airy, crinkled chiffon with narrow, tie-top shoulder straps and an opening at the back of the neck. Unlined."
586310007,586310,SPARKLES oversized tee (1),255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Wide-fitting sports top in fast-drying functional fabric with short cap sleeves and an opening with a strap at the back. Slightly longer at the back.
495573003,495573,Majken strapless balconette,306,Bra,Underwear,1010016,Solid,63,Dark Purple,4,Dark,6,Lilac Purple,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Balconette bra in microfibre and lace with underwired, padded cups that lift and shape. Narrow, detachable shoulder straps that can be fastened in several different ways and a fastening at the back with three pairs of hooks and eyes."
597153002,597153,Dion Handmade Coat,261,Outdoor Waistcoat,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1912,Woven Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1001,Unknown,"Coat in a soft, felted wool blend with a brushed finish. Notch lapels, a tie belt at the waist, concealed side pockets and a single back vent. Unlined."
564934013,564934,Ben ss polo,255,T-shirt,Garment Upper body,1010010,Melange,81,Light Turquoise,3,Light,7,Turquoise,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Short-sleeved cotton piqué top with a ribbed collar, button placket, small embroidered detail on the chest and narrow ribbing at the cuffs."
624688002,624688,TVP Felix cord trouser,272,Trousers,Garment Lower body,1010016,Solid,14,Dark Beige,2,Medium Dusty,13,Brown,6565,Baby Boy Woven,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1006,Woven/Jersey/Knitted mix Baby,"Trousers in soft, narrow-wale cotton corduroy with adjustable elastication and a drawstring at the waist and a fake fly with decorative buttons. Jersey lining."
594177008,594177,2P SWEATPANTS TVP,272,Trousers,Garment Lower body,1010010,Melange,51,Light Pink,1,Dusty Light,4,Pink,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,CONSCIOUS Joggers in soft organic cotton sweatshirt fabric with an elasticated drawstring waist and ribbed hems.
614948001,614948,Speed (A-band striped bow),74,Hair/alice band,Accessories,1010016,Solid,72,Blue,7,Medium,2,Blue,4313,Girls Small Acc/Bags,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Alice band covered in fabric containing glittery threads, decorated with a large bow."
753437002,753437,Viggo trouser,276,Outdoor trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,6550,Baby Girl Outdoor,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1007,Outdoor,"Padded outdoor trousers with an elasticated waist, slightly higher cut at the back, zip fly and hook and loop fastening. Reflective detail on the back of one leg, elasticated hems and an elastic strap under the feet. Elastic braces with a hook and loop fastening. Fleece lining."
781469002,781469,Class Vendela earring,70,Earring,Accessories,1010016,Solid,3,Silver,3,Light,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal earrings with narrow hoops and a round pendant with a plastic stone at the bottom. Length approx. 4 cm.
582456001,582456,RABBIT cardigan,245,Cardigan,Garment Upper body,1010002,Application/3D,6,Light Grey,1,Dusty Light,12,Grey,8718,Young Girl Knitwear,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1003,Knitwear,"Fine-knit cardigan in soft cotton with a round neck, sequins on the front and shimmering buttons."
817472001,817472,Kelso,274,Shorts,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1723,Shorts,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1025,Shorts,"Shorts in a softly draping viscose weave. High waist with pleats at the front and wide, covered elastication at the back, and diagonal side pockets."
767292001,767292,Talia dress,258,Blouse,Garment Upper body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,8713,Young Girl Dresses,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1014,Dresses/Skirts girls,"Dress in softly draping, patterned chiffon with an opening and button at the back of the neck and long sleeves with smocking at the cuffs. Seam at the waist with gathers for added width and soft draping. Lined."
831939002,831939,SKINNY BASIC HW 89,272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,8917,Young Girl Denim,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1016,Trousers Denim,"5-pocket slim-fit jeans in washed, superstretch denim for maximum mobility. High, adjustable, elasticated waist (in sizes 8-12Y), a zip fly and narrow hems."
732103001,732103,Kelly jumpsuit,267,Jumpsuit/Playsuit,Garment Full body,1010017,Stripe,10,White,3,Light,9,White,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Off-the-shoulder playsuit in a viscose weave with elastication at the top, short, wide sleeves, and an elasticated seam at the waist."
817372003,817372,Shanta aop shorts,274,Shorts,Garment Lower body,1010001,All over pattern,10,White,3,Light,9,White,7617,Kids Girl Trouser,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1009,Trousers,"Shorts in stretch cotton twill with an adjustable, elasticated waist, zip fly and button, fake front pockets and real back pockets."
651334005,651334,JOEY CREW,252,Sweater,Garment Upper body,1010002,Application/3D,7,Grey,1,Dusty Light,12,Grey,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Top in lightweight sweatshirt fabric with dropped shoulders, and ribbing around the neckline, cuffs and hem."
878080003,878080,Luciana linen top,254,Top,Garment Upper body,1010016,Solid,52,Pink,3,Light,4,Pink,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Relaxed-fit, V-neck T-shirt in airy linen jersey with a seam down the back."
918503001,918503,2-P Tenerife top,255,T-shirt,Garment Upper body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Tops in soft, patterned cotton jersey with a round neckline and butterfly sleeves with flatlock hems."
865520002,865520,Luca,265,Dress,Garment Full body,1010001,All over pattern,61,Light Purple,1,Dusty Light,9,White,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,Calf-length dress in a viscose weave with a V-neck and short puff sleeves with narrow elastication at the hems. Gathered seams at the waist and hem for added width. Lined at the top of the front.
869661002,869661,LE 2 Petu Sequin Kaftan,265,Dress,Garment Full body,1010015,Sequin,13,Beige,2,Medium Dusty,11,Beige,3000,Limited Edition,A,Ladieswear,1,Ladieswear,82,Special Collections,1023,Special Offers,"Ankle-length kaftan in woven fabric with a V-neck, short sleeves and short slits in the sides. Shimmering sequined border around the neckline, sleeves and hem, and down the front."
621929002,621929,ALBIN 2-p l/S BB,252,Sweater,Garment Upper body,1010012,Mixed solid/pattern,32,Orange,7,Medium,3,Orange,8768,Young Boy Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,Long-sleeved tops in organic cotton jersey.
619087010,619087,Mike s/l pj SB (1) 2-p,297,Pyjama set,Nightwear,1010001,All over pattern,42,Red,5,Bright,18,Red,4215,Kids Boy UW/NW,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1017,"Under-, Nightwear",Pyjamas in soft cotton jersey. T-shirt top with an all-over print. Shorts with an elasticated waist.
911061001,911061,Hello cross,66,Bag,Accessories,1010016,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Shoulder bag with a flap and decorative metal buckle and a shoulder strap with metal chains at the ends. Lined.
623595004,623595,Pionese,258,Blouse,Garment Upper body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Blouse in an airy, crinkled weave with an opening and button at the back of the neck and flounces down the front and back. Elasticated cuffs, a seam at the waist and a gently flared peplum. Unlined."
788688002,788688,Wrap up jumpsuit,267,Jumpsuit/Playsuit,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Sleeveless satin jumpsuit in a narrow cut at the top with a stand-up collar with decorative gathers, concealed hook-and-eye fasteners at the back of the neck, and an open section at the back. Concealed zip in one side, a seam at the waist and straight, wide legs. Lined at the top. The jumpsuit is made partly from recycled polyester."
702605008,702605,Didier fancy 3p,80,Scarf,Accessories,1010001,All over pattern,52,Pink,7,Medium,4,Pink,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,Double-layered triangular scarves in soft cotton jersey with an adjustable press-stud fastening at the back of the neck.
891007001,891007,WASABI POLO,257,Polo shirt,Garment Upper body,1010026,Other structure,12,Light Beige,1,Dusty Light,9,White,5828,Jersey Fancy,F,Menswear,3,Menswear,20,Contemporary Smart,1005,Jersey Fancy,"Short-sleeved polo shirt in cotton piqué with a ribbed collar, zip at the top and short slits in the sides."
642910008,642910,Henrik c-neck,252,Sweater,Garment Upper body,1010018,Treatment,9,Black,4,Dark,5,Black,7952,Jersey License,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Top in sweatshirt fabric in a relaxed fit with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside."
753318004,753318,Julius winterboot BB MC,94,Sneakers,Shoes,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,4221,Young Boy Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Warm-lined boots in fabric and imitation leather with waterproof feet sections. Padded shaft with an imitation leather appliqué, elasticated lacing at the front and a loop at the back. Pile linings and insoles and patterned soles."
569976011,569976,MASON C-NECK,252,Sweater,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,5833,Heavy Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Relaxed-fit top in sweatshirt fabric made from a cotton blend with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside."
612295005,612295,Ozzy Denim Dungaree,268,Dungarees,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1745,Shorts,D,Divided,2,Divided,53,Divided Collection,1025,Shorts,"Short dungaree shorts in washed stretch denim with a chest pocket and adjustable straps. Buttons at the sides, a fake fly, fake front pockets, real back pockets and sewn-in turn-ups at the hems."
626650010,626650,FLYGARE top,255,T-shirt,Garment Upper body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Short, wide top in soft, printed jersey with dropped shoulders and short sleeves."
774955001,774955,Flirty Seger necklace,77,Necklace,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Two-strand necklace of thin metal chains with pendants. Adjustable length, 43-51 cm."
842552002,842552,KIDS-Sunday Ctn Fleece Hood,308,Hoodie,Garment Upper body,1010010,Melange,12,Light Beige,1,Dusty Light,11,Beige,7857,Kids Boy Exclusive,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1001,Unknown,"KIDS EXCLUSIVE. Cardigan in organic cotton sweatshirt fabric with a soft, brushed inside. Jersey-lined hood, buttons down the front and long sleeves with sewn-in turn-ups."
545258017,545258,OL DONALD pump,90,Pumps,Shoes,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Court shoes with pointed toes, imitation leather linings and insoles and rubber soles. Covered heels 10.5 cm."
518125006,518125,Earl Basic Bomber,262,Jacket,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Lightly padded bomber jacket in woven fabric with a slight sheen. Zip down the front, flap side pockets with a press-stud and gathered seams at the back and under the arms. Ribbing around the neckline, cuffs and hem. Lined."
572857003,572857,EQ Boar tank,253,Vest top,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,Vest top in patterned cotton jersey.
705862003,705862,HENDRIK TANK,253,Vest top,Garment Upper body,1010014,Placement print,10,White,3,Light,9,White,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,Vest top in patterned cotton jersey with ribbing around the neckline and armholes.
772349005,772349,Glamping.(1),274,Shorts,Garment Lower body,1010016,Solid,62,Purple,2,Medium Dusty,6,Lilac Purple,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Short shorts in lightweight sweatshirt fabric with an elasticated, drawstring jersey waistband, side pockets and rounded hems."
753206013,753206,DRAKE sweatpants TP,272,Trousers,Garment Lower body,1010002,Application/3D,9,Black,4,Dark,5,Black,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Joggers in sturdy sweatshirt fabric made from a cotton blend with an elasticated drawstring waist, zipped side pockets and a fake back pocket. Tapered legs with ribbed hems. Soft brushed inside."
674475001,674475,Speed Garden Earring,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Large earrings with fabric appliqués. Round pendants with flower-shaped metal decorations and fabric details. Diameter approx. 4.5 cm, length approx. 7 cm."
677341001,677341,Stevens quilted coat,262,Jacket,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Padded, quilted coat in woven fabric with a stand-up collar and a zip and wind flap with concealed press-studs down the front. Zipped chest pocket and flap front pockets with a press-stud. Polyester filling. Lined."
619522001,619522,OC Pavlova bodycon dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,4090,Promotion/ Other /Offer,D,Divided,2,Divided,50,Divided Projects,1023,Special Offers,"Short, fitted dress in sturdy jersey with a slight sheen. The dress is in two sections with a bodice and skirt that join centre front. Sleeveless bodice with a concealed hook-and-eye fastener at the back of the neck and zip at the back, cut-out sections at the sides and an open back. Skirt with a concealed zip at the back. Lined."
754932001,754932,Clark skinny fit blz,264,Blazer,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5131,Blazer,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1008,Dressed,"Single-breasted jacket in a stretch wool weave with narrow notch lapels, a chest pocket, flap front pockets and an inner pocket. Two buttons at the front, decorative buttons at the cuffs and a single back vent. Lined. Skinny Fit – a slightly shorter style that shapes in at the chest and tapers sharply at the waist. This combined with narrow shoulders and sleeves creates a completely fitted silhouette."
803546001,803546,Janeiro N Blouse,258,Blouse,Garment Upper body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses,"Blouse in a softly draping, patterned viscose weave with a unique nursing feature and a round neckline with a small opening and ties at the front. Gathered seam below the bust and long raglan sleeves with covered elastication at the cuffs. The design includes a double layer to help retain warmth while allowing easier nursing access."
721359001,721359,Shorts Hugo,274,Shorts,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,7956,Kids Boy Denim,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1016,Trousers Denim,Shorts in washed cotton denim with wide elastication and a drawstring at the waist and a back pocket.
827704007,827704,Toulouse,275,Skirt,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Calf-length skirt in a patterned viscose crêpe weave with a high waist and concealed zip in one side. Unlined.
809278006,809278,Bebe Sl-set s.9 repeat (J),297,Pyjama set,Nightwear,1010021,Lace,13,Beige,2,Medium Dusty,1,Mole,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Pyjamas in soft cotton jersey. Top with narrow, adjustable shoulder straps and a lace trim at the top. Short shorts with an elasticated waist and lace-trimmed hems."
620425020,620425,Karin headband,74,Hair/alice band,Accessories,1010001,All over pattern,9,Black,4,Dark,5,Black,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Wide hairband in cotton jersey with a twisted detail.
715201002,715201,KNICKS TEE,255,T-shirt,Garment Upper body,1010017,Stripe,42,Red,5,Bright,18,Red,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"T-shirt in soft, printed cotton jersey."
859952001,859952,LE Bosch Dress,265,Dress,Garment Full body,1010016,Solid,53,Dark Pink,5,Bright,4,Pink,3000,Limited Edition,A,Ladieswear,1,Ladieswear,82,Special Collections,1023,Special Offers,"Wide, straight-cut, calf-length dress in soft, gently draping satin with a sheen. V-neck and a yoke on the shoulders and at the back. Long, gathered, voluminous balloon sleeves with a seam at the top and close-fitting cuffs with a covered button. Short slits in the sides."
